time,Ask_Price_1,Ask_Volume_1,Bid_Price_1,Bid_Volume_1,Ask_Price_2,Ask_Volume_2,Bid_Price_2,Bid_Volume_2,Ask_Price_3,Ask_Volume_3,Bid_Price_3,Bid_Volume_3,Ask_Price_4,Ask_Volume_4,Bid_Price_4,Bid_Volume_4,Ask_Price_5,Ask_Volume_5,Bid_Price_5,Bid_Volume_5,Ask_Price_6,Ask_Volume_6,Bid_Price_6,Bid_Volume_6,Ask_Price_7,Ask_Volume_7,Bid_Price_7,Bid_Volume_7,Ask_Price_8,Ask_Volume_8,Bid_Price_8,Bid_Volume_8,Ask_Price_9,Ask_Volume_9,Bid_Price_9,Bid_Volume_9,Ask_Price_10,Ask_Volume_10,Bid_Price_10,Bid_Volume_10
34707.1807,2255850,327,2255650,74,2255950,687,2255450,161,2256050,639,2255350,339,2256250,1363,2255350,425,2256350,1523,2255250,518,2256350,1591,2255050,328,2256550,2331,2254950,562,2256550,2346,2254850,399,2256750,2650,2254850,838,2256850,2120,2254650,1127
34707.2357,2256084,313,2255684,90,2256184,565,2255584,173,2256184,700,2255484,321,2256384,1222,2255384,368,2256384,1389,2255384,372,2256484,1764,2255284,369,2256584,2197,2255084,775,2256784,1997,2255084,524,2256884,2271,2254884,1070,2256884,3138,2254884,1101
34707.2506,2254042,293,2253742,61,2254042,550,2253542,222,2254242,637,2253442,238,2254242,732,2253342,424,2254342,1202,2253342,337,2254442,1802,2253242,712,2254542,2245,2253142,650,2254742,2646,2252942,397,2254842,2834,2252842,428,2254842,3205,2252742,926
34707.3913,2252424,324,2252124,116,2252624,453,2252024,172,2252724,797,2251924,276,2252724,991,2251924,216,2252924,1299,2251724,258,2252924,1295,2251724,348,2253024,2412,2251524,281,2253224,2417,2251524,609,2253324,2721,2251324,777,2253324,3020,2251224,938
34707.3928,2251922,200,2251722,95,2252122,457,2251622,217,2252222,722,2251522,268,2252322,1030,2251322,417,2252422,1056,2251222,489,2252522,1197,2251122,585,2252522,1550,2251122,543,2252622,1945,2250922,875,2252822,1939,2250922,569,2252922,2616,2250722,575
34707.3941,2251179,246,2250979,114,2251279,441,2250879,108,2251479,595,2250779,182,2251479,952,2250679,280,2251579,1203,2250479,550,2251779,1311,2250479,509,2251879,1716,2250279,486,2251879,2018,2250179,519,2251979,2763,2250179,954,2252179,2341,2249979,659
34707.4303,2250396,342,2250096,81,2250396,572,2249896,224,2250596,664,2249896,347,2250696,935,2249796,201,2250796,1341,2249696,503,2250796,1706,2249496,493,2250996,1641,2249496,581,2250996,1855,2249396,743,2251096,3116,2249196,633,2251196,2092,2249096,552
34707.4648,2248123,318,2247723,96,2248123,629,2247623,231,2248223,662,2247523,252,2248323,1106,2247523,392,2248523,1489,2247323,414,2248523,1582,2247323,329,2248723,1685,2247123,683,2248723,1463,2247123,349,2248923,2192,2247023,950,2248923,2446,2246823,959
34707.4747,2246564,336,2246364,85,2246664,444,2246164,99,2246764,611,2246164,138,2246864,1332,2245964,431,2247064,1209,2245964,399,2247064,1439,2245864,295,2247264,2417,2245664,746,2247264,1992,2245564,682,2247364,2521,2245564,566,2247564,2748,2245464,619
34707.5098,2245651,232,2245451,59,2245751,621,2245351,213,2245951,1024,2245251,339,2246051,1277,2245151,429,2246151,1618,2245051,221,2246251,1392,2244951,457,2246251,1406,2244851,714,2246351,1847,2244651,372,2246451,1802,2244651,1070,2246651,2247,2244451,892
34707.5373,2242268,207,2242068,69,2242368,397,2241968,165,2242468,705,2241768,178,2242568,1346,2241768,175,2242768,1203,2241568,580,2242768,1805,2241468,445,2242868,1793,2241468,787,2243068,1656,2241368,922,2243068,1707,2241168,939,2243168,1986,2241168,1182
34707.6488,2240528,299,2240228,73,2240728,667,2240228,118,2240728,626,2240028,252,2240828,952,2240028,351,2241028,1610,2239828,342,2241028,1375,2239728,317,2241228,2228,2239728,563,2241228,1854,2239628,454,2241428,2375,2239528,1038,2241528,3139,2239428,831
34707.6503,2240414,202,2240114,50,2240514,615,2240014,226,2240614,858,2239814,208,2240614,1231,2239714,176,2240814,1341,2239714,215,2240814,1167,2239514,413,2241014,1612,2239414,459,2241114,2298,2239414,524,2241214,2634,2239214,908,2241314,3061,2239214,971
34707.8383,2237220,217,2236920,49,2237220,392,2236720,208,2237420,600,2236720,230,2237420,1332,2236520,190,2237620,1675,2236520,519,2237620,1845,2236420,693,2237720,2244,2236320,669,2237820,1535,2236220,422,2238020,1651,2236120,365,2238020,3074,2236020,716
34707.8883,2238388,238,2238088,60,2238488,694,2237988,120,2238488,917,2237888,203,2238688,1139,2237788,316,2238688,1474,2237588,407,2238788,1915,2237488,518,2238988,1983,2237388,500,2238988,1487,2237388,461,2239088,2360,2237188,598,2239288,2634,2237188,536
34707.8975,2239761,203,2239361,111,2239861,678,2239261,239,2239961,944,2239261,187,2240061,863,2239161,221,2240061,1683,2239061,377,2240261,1218,2238961,517,2240261,2084,2238761,833,2240361,2314,2238661,565,2240461,2922,2238661,884,2240661,2654,2238461,502
34707.9009,2236533,311,2236233,70,2236733,472,2236233,230,2236833,768,2236033,293,2236933,1356,2235933,424,2236933,1022,2235833,511,2237033,1607,2235733,304,2237133,1387,2235733,802,2237233,2406,2235633,815,2237333,1999,2235433,775,2237533,2442,2235333,1106
34707.9405,2238067,298,2237767,70,2238267,489,2237667,210,2238267,712,2237667,358,2238467,1205,2237567,327,2238467,909,2237467,482,2238667,1469,2237367,628,2238667,2445,2237167,527,2238867,1869,2237167,345,2238867,2108,2236967,876,2239067,3428,2236867,897
34707.9549,2236916,233,2236616,46,2237016,395,2236516,223,2237216,827,2236416,245,2237316,772,2236316,369,2237416,1611,2236216,376,2237516,1332,2236216,588,2237516,2182,2236016,532,2237616,2468,2235916,568,2237716,1852,2235816,753,2237916,2178,2235716,1088
34707.9738,2236774,252,2236474,78,2236874,633,2236474,166,2237074,988,2236374,335,2237174,1086,2236274,261,2237274,1182,2236174,217,2237274,1115,2235974,518,2237374,1775,2235974,646,2237574,2402,2235874,737,2237574,2416,2235774,972,2237674,2510,2235574,630
34707.9889,2235097,202,2234697,107,2235097,554,2234697,161,2235197,620,2234497,323,2235297,1172,2234397,335,2235397,1732,2234397,203,2235497,1287,2234297,627,2235597,1423,2234197,402,2235797,2557,2234097,714,2235897,2571,2233997,696,2235897,3431,2233797,536
34708.0424,2235861,254,2235461,75,2235961,550,2235361,154,2236061,1038,2235261,244,2236061,976,2235261,191,2236261,1641,2235161,263,2236261,1142,2234961,611,2236361,1710,2234961,549,2236561,1909,2234861,943,2236561,3069,2234661,510,2236761,3103,2234561,487
34708.0837,2235604,262,2235404,50,2235704,552,2235204,232,2235804,804,2235104,212,2235904,840,2235104,364,2236104,1652,2234904,317,2236204,1762,2234904,584,2236204,1590,2234704,804,2236404,1578,2234604,536,2236404,2914,2234504,613,2236604,2173,2234504,1073
34708.0888,2233268,246,2232968,96,2233468,583,2232968,119,2233568,1016,2232768,343,2233568,1002,2232768,453,2233668,1146,2232668,283,2233768,1870,2232568,459,2233968,1875,2232368,477,2234068,2012,2232268,538,2234068,2811,2232268,817,2234268,2409,2232068,926
34708.1272,2230410,275,2230110,67,2230510,642,2229910,97,2230510,787,2229910,157,2230710,1007,2229810,429,2230710,1048,2229710,463,2230810,1238,2229610,503,2230910,1822,2229510,570,2231110,1951,2229410,555,2231110,2276,2229310,905,2231210,3424,2229210,618
34708.2065,2226932,271,2226632,69,2226932,492,2226532,90,2227032,566,2226432,359,2227132,1143,2226332,442,2227232,1278,2226232,461,2227432,1142,2226032,484,2227432,1431,2226032,628,2227632,2621,2225932,685,2227632,1716,2225832,1040,2227732,2281,2225732,821
34708.2117,2226396,264,2225996,104,2226496,526,2225896,162,2226596,960,2225796,238,2226596,1273,2225696,368,2226696,1584,2225596,563,2226896,1959,2225596,327,2226896,1453,2225396,359,2226996,1952,2225296,909,2227196,3051,2225296,806,2227196,3435,2225096,1092
34708.323,2226448,199,2226148,57,2226648,435,2226048,119,2226648,647,2226048,349,2226748,1088,2225848,473,2226848,1260,2225848,440,2227048,2032,2225748,620,2227048,1835,2225548,693,2227148,1441,2225548,435,2227348,2344,2225348,926,2227448,1945,2225348,650
34708.3672,2226741,246,2226441,54,2226841,681,2226441,236,2227041,760,2226241,261,2227041,1000,2226141,221,2227141,1381,2226141,563,2227341,1758,2226041,380,2227341,1693,2225941,668,2227441,2615,2225741,819,2227541,2225,2225641,458,2227741,3349,2225541,430
34708.5186,2225668,276,2225368,109,2225768,440,2225268,90,2225868,819,2225168,306,2226068,1246,2225068,424,2226168,1522,2225068,536,2226168,1856,2224968,705,2226368,2300,2224768,453,2226368,2022,2224768,890,2226468,2910,2224568,546,2226668,3019,2224568,1015
34708.5276,2222849,202,2222449,103,2222949,493,2222449,127,2222949,1015,2222349,249,2223049,1271,2222149,417,2223149,1674,2222149,450,2223349,1996,2221949,662,2223349,1647,2221849,678,2223549,2003,2221749,729,2223549,1770,2221649,629,2223749,2105,2221649,1034
34708.7809,2220680,203,2220480,78,2220780,652,2220280,93,2220880,686,2220180,228,2220980,1302,2220080,461,2221080,1480,2220080,593,2221180,2092,2219880,629,2221280,1575,2219880,509,2221480,2468,2219680,374,2221480,2377,2219680,677,2221680,3051,2219580,1068
34708.8336,2221874,282,2221574,76,2221974,548,2221474,134,2222074,872,2221374,336,2222174,805,2221274,270,2222274,1082,2221174,237,2222474,1779,2221074,579,2222574,2116,2221074,287,2222574,2091,2220874,505,2222674,2045,2220774,936,2222874,3276,2220774,993
34708.8765,2220161,331,2219961,111,2220261,531,2219861,233,2220361,557,2219761,151,2220561,1253,2219661,268,2220661,951,2219561,349,2220661,1278,2219361,425,2220761,1479,2219361,688,2220861,1458,2219161,808,2221061,2146,2219061,555,2221161,2352,2218961,688
34708.9137,2219567,219,2219267,99,2219767,643,2219267,192,2219767,755,2219067,233,2219967,1066,2219067,306,2219967,1596,2218867,328,2220167,1332,2218767,434,2220267,2216,2218767,772,2220367,2048,2218667,837,2220367,2350,2218467,942,2220567,1976,2218367,495
34708.9159,2216913,258,2216613,67,2217013,653,2216413,154,2217113,719,2216313,223,2217213,1353,2216313,329,2217313,1136,2216113,555,2217313,1578,2216013,311,2217413,1908,2215913,589,2217513,1923,2215913,553,2217613,2472,2215813,803,2217813,1996,2215713,434
34709.0573,2216567,341,2216367,104,2216767,418,2216167,189,2216867,767,2216067,289,2216967,1355,2216067,304,2217067,1428,2215967,326,2217167,1738,2215767,430,2217267,2168,2215667,605,2217367,2607,2215567,403,2217467,1831,2215567,475,2217467,2321,2215367,466
34709.1099,2214916,334,2214716,52,2215016,450,2214516,190,2215116,866,2214516,261,2215316,862,2214316,466,2215416,1267,2214216,292,2215516,1580,2214116,640,2215516,2074,2214116,490,2215616,2677,2213916,370,2215816,2142,2213816,852,2215916,3143,2213716,830
34709.1157,2216035,304,2215635,111,2216035,439,2215535,158,2216135,964,2215435,142,2216335,721,2215435,454,2216435,1628,2215235,350,2216535,1196,2215135,687,2216535,1944,2215135,469,2216635,1836,2215035,408,2216735,1838,2214835,719,2216835,2972,2214735,664
34709.1178,2216571,318,2216271,92,2216571,403,2216071,170,2216771,681,2216071,211,2216771,996,2215971,198,2216871,1678,2215771,583,2216971,1420,2215671,629,2217071,1530,2215571,708,2217171,1702,2215471,326,2217371,1635,2215471,829,2217371,1847,2215371,784
34709.1214,2214761,210,2214561,117,2214861,551,2214361,138,2215061,611,2214361,328,2215161,775,2214161,313,2215261,985,2214061,533,2215261,1704,2214061,281,2215361,1907,2213861,737,2215461,1779,2213861,777,2215561,2878,2213761,708,2215661,2539,2213561,413
34709.1694,2213808,301,2213408,82,2213908,405,2213308,82,2213908,632,2213308,211,2214108,1319,2213108,271,2214108,1450,2213008,498,2214208,1271,2213008,259,2214408,1586,2212808,411,2214408,2629,2212708,554,2214508,1793,2212708,385,2214708,2474,2212608,612
34709.218,2212006,308,2211706,67,2212106,523,2211606,209,2212106,904,2211406,207,2212306,1297,2211306,385,2212406,1530,2211206,200,2212406,1698,2211106,702,2212606,2120,2211106,500,2212606,2694,2211006,888,2212706,1931,2210906,987,2212906,2281,2210806,920
34709.2536,2208674,245,2208274,88,2208674,501,2208274,145,2208874,819,2208174,123,2208874,1086,2208074,357,2208974,1154,2207974,443,2209074,1169,2207874,717,2209274,1331,2207774,684,2209374,1988,2207674,324,2209474,2866,2207574,886,2209574,2925,2207374,623
34709.2729,2206342,333,2205942,108,2206342,606,2205842,223,2206542,949,2205742,196,2206542,1361,2205742,327,2206742,1009,2205642,216,2206742,1308,2205542,601,2206842,2362,2205442,835,2207042,2779,2205242,793,2207142,2031,2205142,424,2207242,3242,2205042,618
34709.3118,2205776,180,2205576,49,2205976,594,2205476,162,2205976,808,2205276,303,2206176,946,2205176,399,2206176,1547,2205076,309,2206376,1296,2204976,552,2206376,1260,2204876,581,2206476,2236,2204876,758,2206576,1660,2204776,808,2206676,3162,2204676,618
34709.3492,2205637,272,2205237,74,2205737,409,2205137,163,2205737,893,2205037,221,2205937,989,2204937,201,2205937,1056,2204837,599,2206037,2085,2204837,286,2206237,1627,2204737,614,2206237,2174,2204537,956,2206337,2029,2204537,381,2206537,3219,2204337,1015
34709.3511,2205090,215,2204690,69,2205190,616,2204690,106,2205290,852,2204590,306,2205290,782,2204490,270,2205490,1173,2204290,291,2205590,1367,2204190,587,2205690,2311,2204190,694,2205690,2054,2203990,326,2205790,2142,2203990,717,2205990,2505,2203790,764
34709.3687,2203651,321,2203451,40,2203851,485,2203351,227,2203951,867,2203151,323,2204051,1134,2203051,455,2204151,1538,2203051,445,2204251,2058,2202951,458,2204251,1709,2202751,695,2204451,2624,2202651,737,2204451,2491,2202651,559,2204651,3054,2202451,586
34709.3725,2204492,235,2204192,89,2204592,515,2204092,212,2204692,620,2204092,167,2204892,1335,2203892,414,2204892,1466,2203892,377,2205092,2085,2203792,405,2205192,1504,2203692,812,2205192,2025,2203492,939,2205392,2818,2203492,953,2205492,2314,2203292,1138
34709.4887,2203902,215,2203602,83,2204002,472,2203402,132,2204002,890,2203302,328,2204202,964,2203302,298,2204202,1199,2203102,445,2204402,1243,2203102,579,2204402,2265,2202902,474,2204502,2351,2202902,539,2204702,2539,2202702,444,2204702,2007,2202702,596
34709.5543,2204343,261,2204043,48,2204443,518,2203943,166,2204443,898,2203743,323,2204643,867,2203643,177,2204643,1589,2203643,587,2204743,1152,2203543,583,2204943,2242,2203443,813,2204943,2058,2203243,444,2205043,2968,2203143,854,2205243,3007,2203143,596
34709.8328,2200323,306,2200123,83,2200423,641,2199923,102,2200523,600,2199923,307,2200623,1385,2199823,176,2200723,1580,2199723,386,2200823,1254,2199523,268,2200923,1678,2199523,494,2201123,2702,2199323,693,2201223,1780,2199323,511,2201323,3465,2199123,425
34709.8518,2192740,189,2192440,43,2192740,513,2192340,208,2192940,1001,2192240,150,2192940,1011,2192040,269,2193140,1669,2191940,381,2193240,1373,2191840,569,2193240,1343,2191840,639,2193340,2315,2191640,325,2193540,2893,2191540,928,2193640,1851,2191540,421
34709.9582,2192351,271,2192151,72,2192551,623,2192051,178,2192551,927,2191851,213,2192751,824,2191851,273,2192851,1603,2191651,247,2192851,1367,2191551,683,2193051,1674,2191551,819,2193051,1978,2191351,889,2193151,2707,2191351,523,2193251,3499,2191251,1161
34710.0054,2189071,297,2188771,107,2189271,578,2188671,193,2189371,922,2188671,353,2189471,1119,2188471,223,2189471,1678,2188471,331,2189571,1779,2188371,271,2189771,1657,2188171,487,2189871,2335,2188071,911,2189971,2093,2187971,785,2189971,2637,2187871,448
34710.0365,2187919,252,2187719,61,2188019,661,2187519,127,2188219,561,2187419,333,2188319,919,2187319,244,2188419,1532,2187219,481,2188519,1242,2187219,460,2188519,1686,2187019,824,2188619,1607,2187019,794,2188719,2717,2186819,407,2188919,1821,2186819,434
34710.0501,2186614,319,2186414,89,2186714,456,2186314,104,2186914,591,2186214,197,2187014,1357,2186114,280,2187114,1685,2186014,335,2187114,1820,2185814,694,2187314,2236,2185714,648,2187314,2005,2185614,458,2187514,1953,2185614,523,2187614,1874,2185514,705
34710.1182,2188618,339,2188418,43,2188718,565,2188218,168,2188818,855,2188218,212,2189018,777,2188118,340,2189018,1072,2188018,263,2189218,1737,2187918,336,2189318,1866,2187718,835,2189318,2114,2187618,701,2189518,3096,2187618,1007,2189618,3166,2187518,545
34710.2364,2188646,318,2188346,113,2188746,430,2188246,91,2188846,1036,2188046,156,2188946,1299,2187946,327,2188946,1318,2187846,238,2189146,1621,2187746,612,2189146,2401,2187746,441,2189346,1653,2187646,934,2189346,1917,2187546,486,2189446,2091,2187446,1185
34710.2508,2188068,341,2187768,44,2188268,656,2187668,120,2188368,815,2187668,135,2188468,1189,2187468,315,2188568,973,2187368,573,2188568,1678,2187368,686,2188668,1907,2187268,522,2188868,2539,2187168,714,2188968,2662,2187068,987,2188968,3342,2186968,559
34710.2615,2188867,270,2188567,59,2188867,360,2188467,158,2189067,921,2188267,335,2189167,961,2188167,178,2189167,1459,2188167,384,2189367,1300,2187967,427,2189467,1864,2187867,835,2189467,1793,2187767,900,2189667,2048,2187667,939,2189767,3350,2187667,487
34710.3221,2188749,195,2188349,58,2188749,540,2188349,153,2188849,745,2188149,239,2189049,924,2188149,443,2189149,1195,2187949,348,2189249,1392,2187949,595,2189249,1345,2187749,505,2189349,2780,2187749,444,2189549,2501,2187549,525,2189649,2212,2187549,450
34710.5116,2187188,191,2186888,43,2187188,413,2186688,229,2187288,977,2186688,229,2187388,762,2186488,451,2187488,1371,2186488,200,2187588,1984,2186288,600,2187788,2185,2186288,358,2187788,2405,2186188,879,2187988,2997,2185988,657,2188088,3471,2185888,873
34710.5819,2188306,222,2187906,52,2188406,611,2187806,99,2188406,1035,2187806,173,2188506,1304,2187606,163,2188606,1056,2187606,433,2188806,2027,2187406,651,2188906,1327,2187406,654,2189006,1494,2187206,357,2189106,2895,2187206,988,2189106,3454,2187106,720
34710.5997,2185610,251,2185210,86,2185710,600,2185210,160,2185710,967,2185110,186,2185810,829,2185010,233,2185910,1470,2184810,442,2186110,1375,2184810,257,2186210,2401,2184610,397,2186310,2687,2184610,813,2186310,3022,2184510,911,2186510,2159,2184410,856
34710.6279,2185424,332,2185024,40,2185424,597,2185024,145,2185524,641,2184824,280,2185624,923,2184824,464,2185724,1087,2184724,444,2185824,1286,2184524,441,2186024,1755,2184524,832,2186024,2643,2184324,372,2186224,2697,2184224,890,2186224,2386,2184124,1197
34710.6531,2181873,340,2181573,76,2182073,588,2181573,84,2182173,914,2181473,271,2182173,1206,2181373,358,2182373,1649,2181173,238,2182473,1473,2181173,336,2182573,2174,2180973,824,2182673,2733,2180873,436,2182673,1802,2180773,631,2182873,3026,2180773,424
34710.7497,2181585,339,2181285,66,2181585,464,2181085,114,2181785,692,2180985,310,2181885,1333,2180885,231,2181985,1032,2180885,270,2181985,1480,2180785,354,2182085,1455,2180585,648,2182285,1495,2180585,844,2182385,2880,2180385,860,2182485,3200,2180385,415
34710.8245,2181081,196,2180881,116,2181181,364,2180781,173,2181381,915,2180581,135,2181481,1044,2180481,462,2181581,1438,2180481,489,2181681,1784,2180381,366,2181681,1408,2180181,442,2181881,1585,2180181,445,2181881,2120,2180081,678,2182081,3090,2179881,679
34710.8699,2183269,294,2182969,83,2183469,510,2182969,186,2183569,897,2182769,225,2183569,1089,2182669,277,2183669,1649,2182569,251,2183769,1554,2182469,263,2183969,1882,2182369,384,2183969,2488,2182369,357,2184169,1818,2182169,417,2184169,3168,2182069,1117
34710.887,2179802,193,2179502,51,2180002,448,2179502,112,2180002,672,2179402,329,2180102,792,2179302,289,2180202,1196,2179102,370,2180302,1257,2179002,711,2180502,2129,2178902,438,2180602,2346,2178802,449,2180602,2069,2178702,655,2180802,2761,2178602,969
34711.027,2178123,193,2177823,57,2178123,667,2177623,143,2178223,914,2177523,197,2178423,1030,2177523,466,2178523,1649,2177323,398,2178523,1457,2177323,590,2178623,1991,2177123,449,2178723,2230,2177123,816,2178923,2150,2176923,740,2179023,3062,2176823,499
34711.081,2178828,268,2178528,98,2178828,599,2178328,126,2179028,659,2178228,285,2179128,767,2178128,216,2179228,1531,2178028,418,2179328,1188,2178028,395,2179428,2196,2177928,616,2179528,2451,2177828,325,2179528,3092,2177628,526,2179728,2293,2177628,746
